0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,41,45,64,62,78,50,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,25,0,0,0,0,0
0,0,24,0,0,27,21,0,0,0,0,75,0,0,0,0,0,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,21,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,22,22,0,20,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,27,0,0,21,0,0,0,0,0,0,58,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,36,0,0,0,0,0,21,0,0,22,0,0,0,39,0,26,59,68,54,0,0,0,0,0,0,0,0
0,27,0,42,20,46,29,0,0,0,0,0,0,0,0,0,0,56,65,0,0,30,26,47,41,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,26,32,28,0,31,0,0,0,21,0,0,0,0,0,0
0,0,0,24,51,0,0,97,135,0,0,34,0,0,0,264,43,74,130,36,29,24,40,0,30,21,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,44,0,0,0,29,0,0,0,42,201,53,0,40,64,0,37,0,0,0,0,0,0,0
0,0,0,0,0,27,30,30,0,60,0,0,0,0,0,0,67,203,128,0,0,34,23,0,27,26,0,0,0,0,0,0
0,0,0,0,76,28,40,44,102,115,0,0,24,0,0,0,21,154,217,39,46,45,67,32,74,42,39,21,21,0,23,0
0,38,0,0,0,0,97,0,0,0,0,0,0,0,0,21,103,206,143,0,46,27,0,0,0,64,36,0,0,0,0,0
0,0,0,0,68,0,59,26,31,76,0,0,35,73,0,41,77,220,136,40,67,0,33,0,51,32,37,0,23,21,20,0
0,0,0,0,0,0,20,0,21,24,63,21,51,115,58,31,204,162,181,57,59,80,21,20,29,0,20,0,0,0,0,0
0,0,0,0,0,0,0,0,52,48,0,0,0,132,24,39,79,137,155,99,41,0,0,20,24,25,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,23,24,0,97,51,139,100,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,94,60,23,54,31,71,49,0,27,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,21,37,43,40,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,56,69,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,43,46,61,62,76,47,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,24,0,0,0,0,0
0,0,24,0,0,28,0,0,0,0,0,74,0,0,0,0,0,21,47,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
